# t	v1	v2
0.004150	0.893840	1.295457
0.004160	0.894859	1.296041
0.004170	0.895877	1.296624
0.004180	0.896893	1.297207
0.004190	0.897908	1.297790
0.004200	0.898921	1.298372
0.004210	0.899933	1.298953
0.004220	0.900944	1.299534
0.004230	0.901953	1.300114
0.004240	0.902961	1.300694
0.004250	0.903967	1.301274
0.004260	0.904972	1.301853
0.004270	0.905976	1.302431
0.004280	0.906978	1.303009
0.004290	0.907978	1.303587
0.004300	0.908978	1.304164
0.004310	0.909976	1.304740
0.004320	0.910972	1.305316
0.004330	0.911967	1.305892
0.004340	0.912961	1.306467
0.004350	0.913953	1.307041
0.004360	0.914944	1.307615
0.004370	0.915934	1.308189
0.004380	0.916922	1.308762
0.004390	0.917909	1.309334
0.004400	0.918895	1.309906
0.004410	0.919879	1.310478
0.004420	0.920862	1.311049
0.004430	0.921843	1.311620
0.004440	0.922823	1.312190
0.004450	0.923802	1.312760
0.004460	0.924780	1.313329
0.004470	0.925756	1.313898
0.004480	0.926731	1.314466
0.004490	0.927704	1.315034
0.004500	0.928677	1.315601
0.004510	0.929648	1.316168
0.004520	0.930617	1.316734
0.004530	0.931586	1.317300
0.004540	0.932553	1.317866
0.004550	0.933518	1.318430
0.004560	0.934483	1.318995
0.004570	0.935446	1.319559
0.004580	0.936408	1.320122
0.004590	0.937368	1.320685
0.004600	0.938328	1.321248
0.004610	0.939286	1.321810
0.004620	0.940243	1.322372
0.004630	0.941198	1.322933
0.004640	0.942152	1.323494
0.004650	0.943105	1.324054
0.004660	0.944057	1.324614
0.004670	0.945008	1.325173
0.004680	0.945957	1.325732
0.004690	0.946905	1.326290
0.004700	0.947852	1.326848
0.004710	0.948797	1.327405
0.004720	0.949742	1.327962
0.004730	0.950685	1.328519
0.004740	0.951627	1.329075
0.004750	0.952567	1.329630
0.004760	0.953507	1.330186
0.004770	0.954445	1.330740
0.004780	0.955382	1.331294
0.004790	0.956318	1.331848
0.004800	0.957252	1.332401
0.004810	0.958186	1.332954
0.004820	0.959118	1.333507
0.004830	0.960049	1.334058
0.004840	0.960979	1.334610
0.004850	0.961907	1.335161
0.004860	0.962835	1.335711
0.004870	0.963761	1.336261
0.004880	0.964686	1.336811
0.004890	0.965610	1.337360
0.004900	0.966533	1.337909
0.004910	0.967455	1.338457
0.004920	0.968375	1.339005
0.004930	0.969294	1.339552
0.004940	0.970212	1.340099
0.004950	0.971129	1.340646
0.004960	0.972045	1.341192
0.004970	0.972960	1.341737
0.004980	0.973873	1.342282
0.004990	0.974786	1.342827
0.005000	0.975697	1.343371
0.005010	0.976607	1.343915
0.005020	0.977516	1.344458
0.005030	0.978424	1.345001
0.005040	0.979330	1.345544
0.005050	0.980236	1.346086
0.005060	0.981140	1.346627
0.005070	0.982044	1.347168
0.005080	0.982946	1.347709
0.005090	0.983847	1.348249
0.005100	0.984747	1.348789
0.005110	0.985646	1.349328
0.005120	0.986544	1.349867
0.005130	0.987440	1.350405
0.005140	0.988336	1.350943
0.005150	0.989231	1.351481
0.005160	0.990124	1.352018
0.005170	0.991016	1.352555
0.005180	0.991908	1.353091
0.005190	0.992798	1.353627
0.005200	0.993687	1.354162
0.005210	0.994575	1.354697
0.005220	0.995462	1.355232
0.005230	0.996348	1.355766
0.005240	0.997232	1.356299
0.005250	0.998116	1.356832
0.005260	0.998999	1.357365
0.005270	0.999880	1.357897
0.005280	1.000761	1.358429
0.005290	1.001640	1.358961
0.005300	1.002519	1.359492
0.005310	1.003396	1.360022
0.005320	1.004272	1.360553
0.005330	1.005148	1.361082
0.005340	1.006022	1.361612
0.005350	1.006895	1.362140
0.005360	1.007767	1.362669
0.005370	1.008638	1.363197
0.005380	1.009508	1.363724
0.005390	1.010377	1.364252
0.005400	1.011245	1.364778
0.005410	1.012112	1.365305
0.005420	1.012978	1.365831
0.005430	1.013843	1.366356
0.005440	1.014707	1.366881
0.005450	1.015570	1.367406
0.005460	1.016432	1.367930
0.005470	1.017293	1.368454
0.005480	1.018153	1.368977
0.005490	1.019012	1.369500
0.005500	1.019870	1.370022
0.005510	1.020727	1.370544
0.005520	1.021582	1.371066
0.005530	1.022437	1.371587
0.005540	1.023291	1.372108
0.005550	1.024144	1.372628
0.005560	1.024996	1.373148
0.005570	1.025847	1.373668
0.005580	1.026697	1.374187
0.005590	1.027546	1.374706
0.005600	1.028394	1.375224
0.005610	1.029241	1.375742
0.005620	1.030087	1.376259
0.005630	1.030932	1.376776
0.005640	1.031776	1.377293
0.005650	1.032619	1.377809
0.005660	1.033461	1.378325
0.005670	1.034303	1.378841
0.005680	1.035143	1.379355
0.005690	1.035982	1.379870
0.005700	1.036820	1.380384
0.005710	1.037658	1.380898
0.005720	1.038494	1.381411
0.005730	1.039330	1.381924
0.005740	1.040164	1.382437
0.005750	1.040998	1.382949
0.005760	1.041830	1.383461
0.005770	1.042662	1.383972
0.005780	1.043493	1.384483
0.005790	1.044323	1.384993
0.005800	1.045152	1.385503
0.005810	1.045979	1.386013
0.005820	1.046806	1.386522
0.005830	1.047633	1.387031
0.005840	1.048458	1.387539
0.005850	1.049282	1.388047
0.005860	1.050105	1.388555
0.005870	1.050928	1.389062
0.005880	1.051749	1.389569
0.005890	1.052570	1.390076
0.005900	1.053389	1.390582
0.005910	1.054208	1.391087
0.005920	1.055026	1.391592
0.005930	1.055843	1.392097
0.005940	1.056659	1.392602
0.005950	1.057474	1.393106
0.005960	1.058288	1.393609
0.005970	1.059101	1.394112
0.005980	1.059914	1.394615
0.005990	1.060725	1.395118
0.006000	1.061536	1.395620
0.006010	1.062346	1.396121
0.006020	1.063155	1.396623
0.006030	1.063962	1.397123
0.006040	1.064770	1.397624
0.006050	1.065576	1.398124
0.006060	1.066381	1.398623
0.006070	1.067185	1.399123
0.006080	1.067989	1.399622
0.006090	1.068792	1.400120
0.006100	1.069593	1.400618
0.006110	1.070394	1.401116
0.006120	1.071194	1.401613
0.006130	1.071994	1.402110
0.006140	1.072792	1.402606
0.006150	1.073589	1.403102
0.006160	1.074386	1.403598
0.006170	1.075182	1.404094
0.006180	1.075976	1.404588
0.006190	1.076770	1.405083
0.006200	1.077564	1.405577
0.006210	1.078356	1.406071
0.006220	1.079147	1.406564
0.006230	1.079938	1.407057
0.006240	1.080728	1.407550
0.006250	1.081516	1.408042
0.006260	1.082305	1.408534
0.006270	1.083092	1.409025
0.006280	1.083878	1.409516
0.006290	1.084664	1.410007
0.006300	1.085448	1.410497
0.006310	1.086232	1.410987
0.006320	1.087015	1.411477
0.006330	1.087797	1.411966
0.006340	1.088579	1.412455
0.006350	1.089359	1.412943
0.006360	1.090139	1.413431
0.006370	1.090918	1.413919
0.006380	1.091696	1.414406
0.006390	1.092473	1.414893
0.006400	1.093249	1.415379
0.006410	1.094025	1.415865
0.006420	1.094800	1.416351
0.006430	1.095574	1.416836
0.006440	1.096347	1.417321
0.006450	1.097119	1.417806
0.006460	1.097890	1.418290
0.006470	1.098661	1.418774
0.006480	1.099431	1.419257
0.006490	1.100200	1.419740
0.006500	1.100968	1.420223
0.006510	1.101736	1.420705
0.006520	1.102502	1.421187
0.006530	1.103268	1.421669
0.006540	1.104033	1.422150
0.006550	1.104798	1.422631
0.006560	1.105561	1.423111
0.006570	1.106324	1.423591
0.006580	1.107086	1.424071
0.006590	1.107847	1.424550
0.006600	1.108607	1.425029
0.006610	1.109367	1.425507
0.006620	1.110125	1.425986
0.006630	1.110883	1.426463
0.006640	1.111640	1.426941
0.006650	1.112397	1.427418
0.006660	1.113152	1.427895
0.006670	1.113907	1.428371
0.006680	1.114661	1.428847
0.006690	1.115414	1.429323
0.006700	1.116167	1.429798
0.006710	1.116919	1.430273
0.006720	1.117670	1.430747
0.006730	1.118420	1.431221
0.006740	1.119169	1.431695
0.006750	1.119918	1.432168
0.006760	1.120666	1.432641
0.006770	1.121413	1.433114
0.006780	1.122159	1.433586
0.006790	1.122905	1.434058
0.006800	1.123650	1.434530
0.006810	1.124394	1.435001
0.006820	1.125137	1.435472
